4-05302,053,"FERMIERE                      ",02
4-05401,054,"CAILLES                       ",01
4-05501,055,"STANDARD                      ",01
4-05502,055,"FERMIER                       ",02
4-05601,056,"ABATS DE POULET               ",01
4-05603,056,"LAPIN                         ",03
4-05604,056,"AUTRES                        ",04
4-05701,057,"BROCHETTE                     ",01
4-05702,057,"SAUCISSE                      ",02
4-05703,057,"POULET FUME                   ",03
4-05704,057,"POULET ROTI                   ",04
4-05705,057,"ROTIS CUITS                   ",05
4-05707,057,"MAGRETS FUMES/SECHES          ",07
4-05709,057,"CONFIT                        ",09
4-05710,057,"AUTRES                        ",10
4-05801,058,"ALIMENTS POUR ANIMAUX         ",01
4-06001,060,"RACE A VIANDE                 ",01
4-06004,060,"UVC PREEMBALLEE SOUS ATMOSPHER",04
4-06005,060,"UVC PREEMBALLEE SOUS VIDE     ",05
4-06007,060,"VIANDE DE REFORME ""CHR""       ",07
4-06101,061,"VEAU STANDARD                 ",01
4-06102,061,"VEAU DE MARQUE                ",02
4-06104,061," VEAU LABEL                   ",04
4-06105,061,"UVC PREEMBALLEE SOUS ATMOSPHER",05
4-06106,061,"UVC PREEMBALLEE SOUS VIDE     ",06
4-06201,062,"ETRANGER                      ",01
4-06401,064,"STANDARD                      ",01
4-06402,064,"LABEL                         ",02
4-06501,065,"CHEVAL                        ",01
4-06502,065,"UVC PREEMBALLEE SOUS VIDE     ",02
4-06601,066,"BOEUF                         ",01
4-06602,066,"ASSAISONNE                    ",02
4-06604,066,"AUTRES VIANDES                ",04
4-06701,067,"SAUCISSERIE                   ",01
4-06702,067,"PRODUITS ELABORES A GRILLER   ",02
4-06703,067,"SNACK                         ",03
4-06704,067,"ROTIS                         ",04
4-06705,067,"CHAIR                         ",05
4-06708,067,"PRODUITS DE PORC SALE         ",08
4-06710,067,"SAUCES                        ",10
4-06712,067,"AUTRES                        ",12
4-06801,068,"BOEUF                         ",01
4-06802,068,"PORC                          ",02
4-06803,068,"VEAU                          ",03
4-06804,068,"AGNEAU                        ",04
4-06903,069,"AUTRES                        ",03
4-07003,070,"MIXTE                         ",03
4-07101,071,"DECOUPE DINDE                 ",01
4-07102,071,"DECOUPE POULET                ",02
4-07104,071,"AUTRES DECOUPES               ",04
4-08001,080,"POTAGE SURGELE                ",01
4-08002,080,"PIZZA SURGELEE                ",02
4-08003,080,"QUICHES TARTES SURGELEES      ",03
4-08004,080,"CREPES SURGELEES              ",04
4-08005,080,"SNACKS SURGELES               ",05
4-08101,081,"PREPARATION BASE POISSON      ",01
4-08102,081,"SAUMON FUME/MARINE            ",02
4-08103,081,"POISSON CUIT                  ",03
4-08104,081,"CRUSTACE COQUILLAG. MOLLU. SRG",04
4-08105,081,"ESCARGOT GRENOUILLE SURGELES  ",05
4-08106,081,"COQUILLE CUISINEE             ",06
4-08201,082,"VIANDE PORC/PORCELET          ",01
4-08202,082,"VOLAILLES DIVERSES ENTIERES   ",02
4-08203,082,"POULET DECOUPE                ",03
4-08205,082,"VOLAILLE DIV DECOUPE          ",05
4-082801,082,"VIANDE PORC/PORCELET",801
4-082802,082,"VOLAILLES DIVERSES ENTIERES",802
4-082803,082,"POULET DECOUPE",803
4-082804,082,"POULET DECOUPE",804
4-082805,082,"VOLAILLE DIV DECOUPE",805
4-082807,082,CHARCUTERIE,807
4-082808,082,"VIANDE OVINE",808
4-082809,082,"VIANDE DE VEAU",809
4-082810,082,"POULETS ENTIERS",810
4-08301,083,"FRITES SURGELEES              ",01
4-08302,083,"POMMES NOISETTE               ",02
4-08303,083,"POMME RISSOLEE & SAUTEE SURGEL",03
4-08304,083,"AUTRES GARNITURES SURGELEES   ",04
4-08401,084,"HARICOTS VERTS                ",01
4-08402,084,"EPINARDS                      ",02
4-08403,084,"PETIT POIS                    ",03
4-08404,084,"CHOUX                         ",04
4-08405,084,"AUTRES LEGUMES NATURES SURGEL.",05
4-08406,084,"MELANGE DE LEGUMES SURGELE    ",06
4-08407,084,"LEGUME CUISINE SURGELE        ",07
4-08408,084,"PUREE SURGELEE                ",08
4-08409,084,"CHAMPIGNON SURGELE            ",09
4-08501,085,"A BASE DE VIANDE              ",01
4-08502,085,"A BASE DE POISSON             ",02
4-08503,085,"A BASE DE PATE                ",03
4-08504,085,"EXOTIQUE                      ",04
4-08601,086,"PATISSERIE SALEE              ",01
4-08602,086,"PATISSERIE SUCREE MINI        ",02
4-08603,086,"VIENNOISERIE                  ",03
4-08701,087,"FRUITS                        ",01
4-08801,088,"INDUSTRIE ALI                 ",01
4-08802,088,"PATISSERIE                    ",02
4-08803,088,"FROMAGES                      ",03
4-09001,090,"CREME GLACEE                  ",01
4-09002,090,"SORBET                        ",02
4-09003,090,"TYPE HAAGEN DAZS              ",03
4-09101,091,"BATONNET CREME GLACEE         ",01
4-09102,091,"GLACE A L'EAU                 ",02
4-09103,091,"CONE                          ",03
4-09104,091,"POT                           ",04
4-09105,091,"BARRE GLACEE                  ",05
4-09106,091,"GLACE INDIVIDUELLE            ",06
4-09201,092,"COUPE                         ",01
4-09202,092,"PORTION                       ",02
4-09203,092,"SPECIALITE A PARTAGER         ",03
4-10000,1000,"LIMONADES ET LIMES",0
4-10001,100,"EPAULE                        ",01
4-10002,100,"JAMBON CUIT                   ",02
4-10003,1000,"TONICS & BITTER",3
4-10004,100,"JAMBONNEAUX CUITS             ",04
4-10005,100,"JAMBONS ET SALAISONS SECS     ",05
4-10006,100,"SAUCISSONS SECS               ",06
4-10007,100,"SAUCISSONS SECS PIMENTES      ",07
4-10008,100,"SALAISON CRUE                 ",08
4-10009,100,"SALAISON CUITE                ",09
4-10010,100,"FUMEE CRUE                    ",10
4-10011,100,"FUMEE CUITE                   ",11
4-10012,100,"SAUCISSERIE FUMEE             ",12
4-10013,100,"SAUCISSES CUITES              ",13
4-10014,100,"ANDOUILLETTES                 ",14
4-10015,100,"ANDOUILLES                    ",15
4-10016,100,"CHOUCROUTE                    ",16
4-10017,100,"SAUCISSONS A L AIL            ",17
4-10018,100,MORTADELLES/ROULADES/BALLOTINE,18
4-10019,100,"PATES                         ",19
4-10020,100,"RILLETTES                     ",20
4-10021,100,"PATES DE TETE ET LANGUES      ",21
4-10022,1002,AGRUMES,2
4-10023,1002,"AUTRES FRUITS",3
4-10024,100,"BOUDINS                       ",24
4-10025,100,"SAUCISSERIE FRAICHE           ",25
4-10080,100,"STAND ANIMATION CHARC. TRAIT. ",80
4-10098,1009,"SNACKING SOFTS DRINKS",8
4-10100,1010,"BIERES DE LUXE",0
4-10101,101,"PRODUITS COCKTAIL             ",01
4-10102,101,"ENTREES FROIDES               ",02
4-10103,101,"SALADES ET CRUDITES           ",03
4-10104,101,"TARTES ET ASSIMILES           ",04
4-10105,101,"CHARCUTERIE PATISSIERE        ",05
4-10107,101,"TRAITEUR DE LA MER            ",07
4-10110,101,"PRODUITS ASIATIQUES           ",10
4-10112,101,"VIANDES FROIDES               ",12
4-10113,101,"PLATS PREPARES                ",13
4-10118,101,"TRAITEUR FRAIS EMBALLE        ",18
4-10198,1019,"SNACKING BIERES ET CIDRES",8
4-10200,1020,"EAUX PLATES",0
4-10203,102,"AUTRES PIZZA ET QUICHE        ",03
4-10210,1021,"EAUX GAZEUSES ET GAZEIFIEES",0
4-10211,1021,"EAUX DU MONDE",1
4-10220,1022,"EAUX ARO PLATES",0
4-10221,1022,"EAUX ARO GAZEUSE ET GAZEIFIEE",1
4-10298,1029,"SNACKING EAUX",8
4-10300,1030,"VINS DE TABLE BLANCS",0
4-10301,103,"VOLAILLES ROTIES              ",01
4-10302,103,"AUTRES PRODUITS ROTIS         ",02
4-10303,1030,"VINS DE PAYS BLANCS",3
4-10304,1030,"VINS DE PAYS ROSES",4
4-10305,1030,"VINS DE PAYS ROUGES",5
4-10310,1031,"VINS D ALSACE",0
4-10311,1031,"VINS DU VAL DE LOIRE",1
4-10312,1031,BOURGOGNE,2
4-10313,1031,"BORDEAUX SECS",3
4-10314,1031,"BORDEAUX MOELLEUX",4
4-10315,1031,"SUD OUEST",5
4-10316,1031,"SAVOIE JURA",6
4-10317,1031,"COTES DU RHONE",7
4-10318,1031,LANGUEDOC-ROUSSILLON,8
4-10319,1031,"VQPRD BLANC PROVENCE-CORSE",9
4-10320,1032,"VINS DE PROVENCE-CORSE",0
4-10321,1032,"VINS DU VAL DE LOIRE",1
4-10322,1032,BORDEAUX,2
4-10323,1032,"COTES DU RHONE",3
4-10324,1032,ALSACE,4
4-10325,1032,"SUD OUEST",5
4-10326,1032,"LANGUEDOC ROUSSILLON",6
4-10327,1032,"BEAUJOLAIS BOURGOGNE",7
4-10330,1033,"VINS DE BOURGOGNE",0
4-10331,1033,"VINS DU BEAUJOLAIS",1
4-10332,1033,"VINS DES COTES DU RHONE",2
4-10333,1033,"VIN DU LANGUEDOC ROUSSILLON",3
4-10334,1033,"VINS DU SUD OUEST",4
4-10335,1033,"VINS DU VAL DE LOIRE",5
4-10336,1033,"VINS DE JURA-SAVOIE",6
4-10337,1033,"VINS DE PROVENCE-CORSE",7
4-10340,1034,"BORDEAUX GENERIQUE",0
4-10341,1034,"BORDEAUX SUPERIEUR",1
4-10342,1034,"COTES DE BORDEAUX",2
4-10343,1034,"MEDOC/HAUT MEDOC",3
4-10344,1034,"APPELLATIONS VILLAGES",4
4-10345,1034,LIBOURNAIS,5
4-10346,1034,GRAVES,6
4-10347,1034,"GRANDS CRUS",7
4-10350,1035,"VINS ETRANGERS",0
4-10360,1036,"CHAMPAGNES BRUTS",0
4-10361,1036,"MILLESIME ET CUVEE SPECIALE",1
4-10362,1036,"CHAMPAGNES SECS - DEMI-SECS",2
4-10363,1036,"CHAMPAGNES ROSES",3
4-10370,1037,"MOUSSEUX - CUVE CLOSE",0
4-10371,1037,"APPELATION-METHODE TRADITION",1
4-10372,1037,"MOUSSEUX-VINS PETILLANTS",2
4-10398,1039,"SNACKING VINS",8
4-10400,1040,ANISES,0
4-10401,1040,"A BASE DE VIN",1
4-10402,1040,"VINS DOUX NATURELS",2
4-10403,1040,"VINS DE LIQUEUR",3
4-10404,104,"SUCRE                         ",04
4-10405,104,"SALE                          ",05
4-10406,1040,"CREMES DE FRUITS",6
4-10407,1040,"SANS ALCOOL",7
4-10410,1041,"WHISKIES BLENDED-12ANS",0
4-10411,1041,"WHISKIES BLENDED + 12ANS",1
4-10412,1041,"WHISKEYS IRLANDAIS",2
4-10413,1041,"WHISKIES AMERICAINS",3
4-10414,1041,"WHISKIES PUR MALT",4
4-10415,1041,GIN-VODKA-TEQUILA,5
4-10416,1041,"LIQUEUR MODERNE ET TRADITIONEL",6
4-10417,1041,"RHUMS ET SIROPS DE CANNE",7
4-10418,1041,PUNCHS,8
4-10419,1041,COCKTAILS,9
4-10420,1042,"COGNACS ET ARMAGNACS",0
4-10421,1042,"EAUX DE VIE",1
4-10422,1042,"FRUITS A L'EAU DE VIE",2
4-10498,1049,"SNACKING SPIRITUEUX",8
4-10501,105,"JAMBON CUIT                   ",01
4-10502,105,"JAMBON SEC                    ",02
4-10503,105,"SAUCISSON SEC                 ",03
4-10504,105,"SALAISON CRUE                 ",04
4-10505,105,"SALAISON CUITE                ",05
4-10506,105,"PATES / RILLETTES             ",06
4-10507,105,"AUTRES PROD.CHARCUTERIE       ",07
4-10602,106,"SALADES                       ",02
4-10603,106,"CHARCUTERIE PATISSIERE        ",03
4-10604,106,"PLATS CUISINES                ",04
4-10801,108,"LES ENTREES FRAICHEUR         ",01
4-10802,108,"LES SNACKS                    ",02
4-10804,108,"LES DESSERTS                  ",04
4-10807,108,"LES MENUS                     ",07
4-10989,1098,"CAISSE RAYON 10",9
4-10999,1099,"REMBOURSEMENT LIQUIDE",9
4-11000,1100,"NETTOYANTS VITRES",0
4-11001,110,"BRIES/CAMEMBERTS/COULOMIERS   ",01
4-11002,110,"TOMES                         ",02
4-11003,110,"MUNSTER/PT LEVEQUE/MAROILLE/  ",03
4-11004,110,"SAINT PAULIN                  ",04
4-11005,110,"EDAM                          ",05
4-11006,110,"GOUDA                         ",06
4-11007,110,"MIMOLETTE                     ",07
4-11008,110,"HOLLANDE                      ",08
4-11009,110,"PETITES MEULES                ",09
4-11010,110,"REBLOCHONS                    ",10
4-11011,110,"TOMMES DE SAVOIE              ",11
4-11012,110,"MORBIER                       ",12
4-11013,110,"CANTAL                        ",13
4-11014,110,"SAINT NECTAIRE                ",14
4-11015,110,"PYRENEES VACHE                ",15
4-11017,110,"PYRENEES PUR BREBIS           ",17
4-11018,110,"RACLETTES                     ",18
4-11019,110,"EMMENTAL                      ",19
4-11020,110,"BEAUFORT ET ABONDANCE         ",20
4-11021,110,"COMTE                         ",21
4-11022,110,"FROMAGES SUISSES              ",22
4-11023,110,"ROQUEFORT                     ",23
4-11024,1102,"PRODUITS MOQUETTES",4
4-11025,110,"BLEU D AUVERGNE               ",25
4-11026,110,"AUTRES PATES PERSILLEES       ",26
4-11027,110,"FROMAGES ITALIENS             ",27
4-11028,110,"FROMAGES D EUROPE             ",28
4-11029,110,"CHEVRES A DECOUPER            ",29
4-11030,110,"MI CHEVRE A DECOUPER          ",30
4-11031,110,"SPECIALITES NUES PIECE        ",31
4-11032,110,"FONDUES                       ",32
4-11033,1103,"SPECIAL SALLE DE BAIN",3
4-11034,1103,DOSES-FLACONS,4
4-11035,1103,"SPECIAL CUISINE",5
4-11036,1103,"PISTOLETS MULTI-USAGE",6
4-11037,1103,"LINGET MULTI-USAG,PTE SURF",7
4-11038,1103,"LINGETTES SOLS ET BALAIS",8
4-11039,1103,"BALAI NETTOYANT SPRAY-ACCESSOI",9
4-11040,1104,"GEL ET MOUSSES WC",0
4-11041,1104,"BLOCS CUVETTE",1
4-11042,1104,DEBOUCHEURS,2
4-11043,1104,"PRODUITS FOSSES SEPTIQUES",3
4-11044,1104,"BLOCS CHASSE",4
4-11045,1104,"PASTILLES WC",5
4-11046,1104,"LINGETTES WC",6
4-11047,1104,JAVEL,7
4-11050,1105,"EPONGES CLASSIQUES",0
4-11051,1105,"EGOUTTOIR, CARRE EPONGE",1
4-11052,1105,"RECURANTS ET ABRASIFS",2
4-11060,1106,"DETERGENT VAISELLE DILUE",0
4-11061,1106,"DETERGENT VAISELLE ULTRA",1
4-11070,1107,"POUDRES LAVE-VAISELLE",0
4-11071,1107,"GEL LAVAGE LAVE-VAISSELLE",1
4-11072,1107,"LIQDE RINCAGE L-VAISSELLE",2
4-11073,1107,"SEL REGENERNT.L-VAISSELLE",3
4-11074,1107,"DOSE LV-VAISSELLE CLASSIQ",4
4-11075,1107,"MULTI-FN LAV-VAISSEL 3 EN 1",5
4-11076,1107,"AUTRE ADDITIF L-VAISSELLE",6
4-11080,1108,ESSUIE-TOUT,0
4-11090,110,"COMMANDE CLIENT FROMAGE       ",90
4-11091,1109,"DESODORISANTS AEROSOLS",1
4-11092,1109,"DESODORISANTS DECORATIFS",2
4-11093,1109,"DESODORISANTS ELECTRIQUES",3
4-11094,1109,"DESODORISANT GEL, STICK",4
4-11095,1109,"MECHES DESODORISANTES",5
4-11096,1109,"DESODO SPRAY LONGUE DUREE",6
4-11097,1109,"DESODORISANTS SPECIFIQUES",7
4-11098,1109,"PURIFICATEUR BACTERICIDE",8
4-11100,1110,"CIRAGES EN BOITE",0
4-11101,111,"FROMAGES FRAIS                ",01
4-11102,111,"CREME FRAICHE                 ",02
4-11103,111,"BEURRE                        ",03
4-11104,111,"OEUFS                         ",04
4-11105,111,"AUTRES                        ",05
4-11110,1111,ALLUMETTES,0
4-11111,1111,"ALUM-ENTRETIEN BARB CHEM INSER",1
4-11112,1111,BRIQUETS,2
4-11120,1112,ANTIMITES,0
4-11121,1112,FOURMIS,1
4-11122,1112,MOUSTIQUES/MOUCHES,2
4-11123,1112,GUEPES/FRELONS,3
4-11124,1112,CAFARDS,4
4-11125,1112,ACARIENS,5
4-11126,1112,PUCES,6
4-11127,1112,"ARAIGNEE ET AUTRE RAMPANT",7
4-11200,1120,"SAVONS MENAGE",0
4-11201,112,"PATES MOLLES                  ",01
4-11202,112,"HOLLANDES ET PETITES MEULES   ",02
4-11203,112,"PATE PRESSEE NON CUITE        ",03
4-11204,112,"RACLETTES                     ",04
4-11205,112,"EMMENTAL ET ASSIMILES         ",05
4-11206,112,"ROQUEFORT                     ",06
4-11207,112,"BLEU ET ASSIMILES             ",07
4-11208,112,"PIECES ( CHEVRES,BREBIS,....) ",08
4-11209,112,"AUTRES CREMERIES              ",09
4-11210,1121,"DETACHANTS SPECIFIQUES",0
4-11211,1121,"DETACHANT SANS JAVEL",1
4-11212,1121,DECOLORATION,2
4-11213,1121,"DETACHANT AVANT LAVAGE",3
4-11214,1121,"ACTIVATEUR,AZURANT/LAVAGE",4
4-11215,1121,"TEINTURE TEXTILE",5
4-11216,1121,"AMIDON REPASSAGE-DETART FER",6
4-11217,1121,"DESODORISANT TEXTILE-ARMOIRE",7
4-11218,1121,"ANTICALCAIR-DETART LAVE LINGE",8
4-11220,1122,"LESSIVE POUDRE CLASSIQUE",0
4-11221,1122,"LESSIVE POUDRE CONCENTREE",1
4-11222,1122,"LESSIVE LIQUIDE CLASSIQUE",2
4-11223,1122,"LESSIVE LIQUIDE CONCENTRE",3
4-11224,1122,"LESSIVE MAINS",4
4-11225,1122,"LESSIVES POUDRE TABLETTES",5
4-11226,1122,"LESSIVES LIQUIDE TABLETTES",6
4-11227,1122,"LESSIV TEXTIL DELICAT COULEUR",7
4-11228,1122,"LESSIV TEXTIL DELICAT LAINE",8
4-11229,1122,"LESSIVE POUDRE ECO MACHINE",9
4-11230,1123,"ASSOUPLISSANTS CLASSIQUES",0
4-11231,1123,"ASSOUPLISSANTS EN TRIPACK",1
4-11232,1123,"ASSOUPLISSANT ULTRA FLACON",2
4-11233,1123,"ASSOUPLISSANT ULTRA RECHG",3
4-11234,1123,"ASSOUPLISSANT SECHE-LINGE",4
4-11235,1123,"ASSOUPLISSANT PRE DOSE",5
4-11989,1198,"CAISSE RAYON 11",9
4-11997,1199,"COMMANDE DROGUERIE",7
4-11998,1199,"EMBALLAGE DROGUERIE",8
4-11999,1199,"REMBOURSEMENT DROGUERIE",9
4-12000,1200,"PH ROULEAUX 2 PLIS",0
4-12001,1200,"PH ROULEAUX 3 PLIS",1
4-12002,1200,"PH PLATS",2
4-12003,1200,"PH LINGETTE",3
4-12010,1201,"BOITES MOUCHOIRS",0
4-12011,1201,"ETUIS MOUCHOIRS",1
4-12020,1202,"COUCHES CULOTTES",0
4-12021,1202,"CHANGES ULTRA",1
4-12030,1203,"INCONTINENCE LOURDE",0
4-12031,1203,"INCONTINENCE MODEREE",1
4-12040,1204,"HYGIENE INTIME",0
4-12041,1204,TAMPONS,1
4-12042,1204,PROTEGE-SLIPS,2
4-12043,1204,"SERVIETTES ULTRA MINCES",3
4-12044,1204,"SERVIETTES MINCES",4
4-12045,1204,"SERVIETTES EPAISSES",5
4-12046,1204,"INCONTINENCE LEGERE",6
4-12050,1205,COTON,0
4-12051,1205,BATONNETS,1
4-12052,1205,"CARRE BEBE",2
4-12053,1205,"COTON A DEMAQUILLER",3
4-12060,1206,"PD NETTOYANT LUNETTE",0
4-12061,1206,"RINCE DOIGTS",1
4-12100,1210,CLASSIQUES,0
4-12101,1210,FRAICHEUR,1
4-12102,1210,BEAUTE,2
4-12103,1210,"SAVONS DE MARSEILLE",3
4-12104,1210,DERMATOLOGIQUES,4
4-12105,1210,LIQUIDES,5
4-12110,1211,BAINS,0
4-12111,1211,BAINS-DOUCHES,1
4-12112,1211,"DOUCHES FRAICHEURS",2
4-12113,1211,"DOUCHES BEAUTE",3
4-12114,1211,"DOUCHES NATURE",4
4-12115,1211,"DOUCHES ENFANTS",5
4-12120,1212,TUBES,0
4-12121,1212,"DOSEURS ET POMPES",1
4-12122,1212,LIQUIDES,2
4-12123,1212,"DENTIFRICES ENFANTS",3
4-12124,1212,"EAUX DE BOUCHE",4
4-12130,1213,"B A D ENFANT CLASSIQUES",0
4-12131,1213,"B A D ENFAN ELEC ET RECHARGE",1
4-12132,1213,"B.A DENTS CLASSIQUE",2
4-12133,1213,"B.A DENTS TECHNIQUES",3
4-12134,1213,"ACCESSOIRES DENTAIRES",4
4-12135,1213,"B A D ADULT ELEC ET RECHARGE",5
4-12136,1213,"GOMMES DENTAIRES",6
4-12137,1213,"PRODUIT APPAREIL DENTAIRE",7
4-12140,1214,LAIT,0
4-12141,1214,"EAUX DE TOILETTE-LOTION",1
4-12142,1214,SHAMPOOINGS,2
4-12143,1214,"SAVONS BAINS",3
4-12144,1214,LINGETTES,4
4-12145,1214,"CREMES - TALCS",5
4-12146,1214,"AUTRES PRODUITS DE SOINS",6
4-12147,1214,"SERUM PHYSIOLOGIQUE",7
4-12200,1220,"SHAMPOOINGS FAMILIAUX",0
4-12201,1220,"SHAMPOOINGS DOUX",1
4-12202,1220,"SHAMPOOINGS ANTI-PELL",2
4-12203,1220,"SHAMPOOING COSMETIQUE SPECIF",3
4-12204,1220,"SHAMPOOING 2 ET 3 EN 1",4
4-12205,1220,"SHAMPOOINGS 2 EN 1 ENFANT",5
4-12206,1220,"SHAMPOOINGS ANTI-POUX",6
4-12210,1221,"APRES- SHAMPOOINGS DOUX",0
4-12211,1221,"APRES SHAMPOINGS COSMETIQUES",1
4-12212,1221,"AUTRES DEMELANTS",2
4-12220,1222,"MASQUES CAPILLAIRES",0
4-12221,1222,"AUTRES SOINS CAPILLAIRES",1
4-12230,1223,LAQUES,0
4-12231,1223,"AUTRES COIFFANTS",1
4-12232,1223,GELS,2
4-12233,1223,SPRAYS,3
4-12234,1223,MOUSSES,4
4-12235,1223,"EAUX COIFFANTES",5
4-12240,1224,"COLORAT. PERM. CLASSIQUE",0
4-12241,1224,"COLORATION TEMPORAIRE",1
4-12242,1224,"COLORATION TON SUR TON",2
4-12243,1224,DECOLORANT,3
4-12244,1224,"COLORATION D UN JOUR",4
4-12245,1224,"COLORATION CHEVEUX BLANCS",5
4-12246,1224,"AUTRES COLORATIONS",6
4-12247,1224,"MISE EN PLIS",7
4-12300,1230,"FONDS DE TEINT",0
4-12301,1230,CRAYONS,1
4-12302,1230,FARDS,2
4-12303,1230,MASCARAS,3
4-12304,1230,"VERNIS SOINS DES ONGLES",4
